Step,Loss,Duration
4900,tensor(1.7046),0.3332998752593994
4910,tensor(1.6764),0.3494720458984375
4920,tensor(1.7503),0.3643341064453125
4930,tensor(1.7968),0.346405029296875
4940,tensor(1.7519),0.3388741016387939
4950,tensor(1.7585),0.3484284877777099
4960,tensor(1.7284),0.3471438884735107
4970,tensor(1.7822),0.3397297859191894
4980,tensor(1.7387),0.3601093292236328
4990,tensor(1.6873),0.3521075248718261
5000,tensor(1.7297),0.3381719589233398
5010,tensor(1.6971),0.3440980911254883
5020,tensor(1.6783),0.3369848728179931
5030,tensor(1.7165),0.3494729995727539
5040,tensor(1.8451),0.3461260795593261
5050,tensor(1.6976),0.3416488170623779
5060,tensor(1.7788),0.343869686126709
5070,tensor(1.7260),0.3484957218170166
5080,tensor(1.7577),0.3575963973999023
5090,tensor(1.6899),0.647132396697998
5100,tensor(1.6915),0.348358154296875
5110,tensor(1.7106),0.3442597389221191
5120,tensor(1.7151),0.3333091735839844
5130,tensor(1.7267),0.3510999679565429
5140,tensor(1.7685),0.3474695682525635
5150,tensor(1.7156),0.3525846004486084
5160,tensor(1.7234),0.3187642097473144
5170,tensor(1.8137),0.3634026050567627
5180,tensor(1.7036),0.343916654586792
5190,tensor(1.7275),0.3338484764099121
5200,tensor(1.7241),0.3379795551300049
5210,tensor(1.7871),0.3455982208251953
5220,tensor(1.7119),0.3531572818756103
5230,tensor(1.7798),0.3578810691833496
5240,tensor(1.7621),0.352879524230957
5250,tensor(1.7871),0.3494312763214111
5260,tensor(1.7281),0.352424144744873
5270,tensor(1.6628),0.3513574600219726
5280,tensor(1.7199),0.3502323627471924
5290,tensor(1.7772),0.350414514541626
5300,tensor(1.7535),0.3452589511871338
5310,tensor(1.7406),0.3429372310638428
5320,tensor(1.6622),0.3493430614471435
5330,tensor(1.7359),0.3379106521606445
5340,tensor(1.7494),0.3556106090545654
5350,tensor(1.8091),0.3515951633453369
5360,tensor(1.7172),0.3529973030090332
5370,tensor(1.7361),0.3272225856781006
5380,tensor(1.7744),0.3415431976318359
5390,tensor(1.7455),0.3091583251953125
5400,tensor(1.6879),0.3590133190155029
5410,tensor(1.7433),0.3383469581604004
5420,tensor(1.8061),0.3605592250823974
5430,tensor(1.7852),0.352579116821289
5440,tensor(1.7194),0.3489105701446533
5450,tensor(1.7879),0.3555145263671875
5460,tensor(1.7047),0.3533217906951904
5470,tensor(1.7474),0.3614006042480469
5480,tensor(1.7469),0.70941162109375
5490,tensor(1.7331),0.3645021915435791
5500,tensor(1.7624),0.346956729888916
5510,tensor(1.7107),0.3466665744781494
5520,tensor(1.7484),0.3366482257843017
5530,tensor(1.6889),0.3447375297546386
5540,tensor(1.7199),0.345231294631958
5550,tensor(1.7075),0.3461947441101074
5560,tensor(1.7369),0.3463134765625
5570,tensor(1.7714),0.3536553382873535
5580,tensor(1.7160),0.3144071102142334
5590,tensor(1.7018),0.3504903316497803
5600,tensor(1.7020),0.3502001762390136
5610,tensor(1.6885),0.3439431190490722
5620,tensor(1.7752),0.3389763832092285
5630,tensor(1.7581),0.3419966697692871
5640,tensor(1.7215),0.3503098487854004
5650,tensor(1.6765),0.3366975784301758
5660,tensor(1.7075),0.3399968147277832
5670,tensor(1.7379),0.3467137813568115
5680,tensor(1.7348),0.3548314571380615
5690,tensor(1.6691),0.3551726341247558
5700,tensor(1.7887),0.3295342922210693
5710,tensor(1.7372),0.3336026668548584
5720,tensor(1.7456),0.3399615287780761
5730,tensor(1.6903),0.3382518291473388
5740,tensor(1.7116),0.361907958984375
5750,tensor(1.7304),0.3396625518798828
5760,tensor(1.6977),0.3463006019592285
5770,tensor(1.7166),0.3492536544799804
5780,tensor(1.7092),0.3507871627807617
5790,tensor(1.6770),0.3463048934936523
5800,tensor(1.6740),0.3580830097198486
5810,tensor(1.6822),0.3409357070922851
5820,tensor(1.7226),0.3538167476654053
5830,tensor(1.7426),0.3488492965698242
5840,tensor(1.6607),0.3578367233276367
5850,tensor(1.7229),0.3512203693389892
5860,tensor(1.7878),0.3351106643676758
5870,tensor(1.7118),0.7011823654174805
5880,tensor(1.6675),0.3514971733093261
5890,tensor(1.7033),0.3532633781433105
5900,tensor(1.6668),0.345034122467041
5910,tensor(1.7017),0.3419795036315918
5920,tensor(1.6873),0.3588664531707763
5930,tensor(1.7079),0.3392353057861328
5940,tensor(1.7436),0.3576335906982422
5950,tensor(1.7088),0.3327822685241699
5960,tensor(1.7623),0.3403921127319336
5970,tensor(1.7393),0.353034496307373
5980,tensor(1.6766),0.3429884910583496
5990,tensor(1.7072),0.3342270851135254
6000,tensor(1.7660),0.3498532772064209
6010,tensor(1.7483),0.3385577201843261
6020,tensor(1.6961),0.3474774360656738
6030,tensor(1.7573),0.3272252082824707
6040,tensor(1.7687),0.3527016639709472
6050,tensor(1.6946),0.3626744747161865
6060,tensor(1.7077),0.3420274257659912
6070,tensor(1.7105),0.344271183013916
6080,tensor(1.7890),0.3431568145751953
6090,tensor(1.7256),0.3363065719604492
6100,tensor(1.8235),0.3172941207885742
6110,tensor(1.7162),0.3519070148468017
6120,tensor(1.6486),0.346353530883789
6130,tensor(1.6775),0.3515281677246094
6140,tensor(1.7272),0.3440158367156982
6150,tensor(1.7586),0.3484961986541748
6160,tensor(1.7252),0.3471920490264892
6170,tensor(1.6793),0.3430571556091308
6180,tensor(1.7467),0.3447463512420654
6190,tensor(1.7697),0.3461909294128418
6200,tensor(1.7502),0.3484151363372803
6210,tensor(1.6957),0.3522279262542724
6220,tensor(1.7559),0.3505563735961914
6230,tensor(1.7265),0.3477654457092285
6240,tensor(1.7003),0.3564434051513672
6250,tensor(1.6926),0.3507428169250488
6260,tensor(1.7401),0.6646957397460938
6270,tensor(1.6960),0.352243423461914
6280,tensor(1.6818),0.354691743850708
6290,tensor(1.7007),0.3536152839660644
6300,tensor(1.6899),0.349501371383667
6310,tensor(1.7268),0.3498308658599853
6320,tensor(1.6648),0.3507699966430664
6330,tensor(1.6954),0.3366701602935791
6340,tensor(1.7724),0.3493235111236572
6350,tensor(1.7312),0.3309106826782226
6360,tensor(1.7260),0.3120219707489013
6370,tensor(1.7671),0.3590321540832519
6380,tensor(1.7132),0.3453540802001953
6390,tensor(1.7235),0.3509736061096191
6400,tensor(1.7435),0.3538243770599365
6410,tensor(1.6767),0.3549482822418213
6420,tensor(1.7672),0.3547983169555664
6430,tensor(1.7662),0.3502533435821533
6440,tensor(1.7256),0.3353497982025146
6450,tensor(1.7172),0.3273520469665527
6460,tensor(1.7319),0.3539025783538818
6470,tensor(1.6993),0.3498055934906006
6480,tensor(1.7219),0.350308895111084
6490,tensor(1.7071),0.3484129905700683
6500,tensor(1.6917),0.3524746894836426
6510,tensor(1.7741),0.3017444610595703
6520,tensor(1.7815),0.3516395092010498
6530,tensor(1.7486),0.3503575325012207
6540,tensor(1.7356),0.3352103233337402
6550,tensor(1.6841),0.3239986896514892
6560,tensor(1.7092),0.3543643951416015
6570,tensor(1.6947),0.348813533782959
6580,tensor(1.7168),0.3451087474822998
6590,tensor(1.7365),0.3436446189880371
6600,tensor(1.7207),0.3494970798492431
6610,tensor(1.7237),0.3332166671752929
6620,tensor(1.7016),0.3570826053619385
6630,tensor(1.7337),0.3527607917785644
6640,tensor(1.7296),0.3492634296417236
6650,tensor(1.7318),0.6700842380523682
6660,tensor(1.6201),0.3359029293060303
6670,tensor(1.7317),0.3484456539154053
6680,tensor(1.6947),0.3546407222747803
6690,tensor(1.7066),0.337717056274414
6700,tensor(1.7926),0.3405404090881347
6710,tensor(1.6871),0.3489120006561279
6720,tensor(1.7084),0.3375537395477295
6730,tensor(1.6692),0.3509700298309326
6740,tensor(1.6928),0.346806526184082
6750,tensor(1.7142),0.339796781539917
6760,tensor(1.7141),0.352001428604126
6770,tensor(1.6643),0.3430879116058349
6780,tensor(1.7476),0.3479642868041992
6790,tensor(1.7495),0.3519299030303955
6800,tensor(1.7443),0.3460850715637207
6810,tensor(1.7714),0.3570301532745361
6820,tensor(1.7177),0.3431987762451172
6830,tensor(1.6795),0.3333082199096679
6840,tensor(1.7452),0.3351812362670898
6850,tensor(1.6717),0.3488831520080566
6860,tensor(1.6893),0.3389513492584228
6870,tensor(1.6918),0.3518850803375244
6880,tensor(1.8016),0.3457164764404297
6890,tensor(1.7478),0.3471941947937011
6900,tensor(1.8055),0.3470509052276611
6910,tensor(1.6900),0.3347246646881103
6920,tensor(1.6682),0.3458650112152099
6930,tensor(1.6852),0.3357305526733398
6940,tensor(1.7453),0.3420896530151367
6950,tensor(1.7276),0.3447079658508301
6960,tensor(1.7228),0.3442561626434326
6970,tensor(1.6443),0.3430745601654053
6980,tensor(1.7427),0.3476278781890869
6990,tensor(1.6652),0.3279905319213867
7000,tensor(1.6512),0.3534061908721924
7010,tensor(1.7028),0.3375217914581299
7020,tensor(1.7510),0.294750452041626
7030,tensor(1.7262),0.3472092151641845
7040,tensor(1.7457),0.6968960762023926
7050,tensor(1.7004),0.3563516139984131
7060,tensor(1.6817),0.3284115791320801
7070,tensor(1.7502),0.3336789608001709
7080,tensor(1.6826),0.3428454399108886
7090,tensor(1.6931),0.3452348709106445
7100,tensor(1.7311),0.3367888927459717
7110,tensor(1.8054),0.3548190593719482
7120,tensor(1.6764),0.3400490283966064
7130,tensor(1.7392),0.3302791118621826
7140,tensor(1.7838),0.3137581348419189
7150,tensor(1.6554),0.3444204330444336
7160,tensor(1.6727),0.3468356132507324
7170,tensor(1.7015),0.3513906002044678
7180,tensor(1.7017),0.3556466102600097
7190,tensor(1.7168),0.3642141819000244
7200,tensor(1.7034),0.3500239849090576
7210,tensor(1.6710),0.3510749340057373
7220,tensor(1.7099),0.3419699668884277
7230,tensor(1.7099),0.35335373878479
7240,tensor(1.7170),0.3465535640716553
7250,tensor(1.7240),0.3579728603363037
7260,tensor(1.6943),0.3396978378295898
7270,tensor(1.6790),0.3300402164459228
7280,tensor(1.7548),0.3545904159545898
7290,tensor(1.7837),0.3570287227630615
7300,tensor(1.6547),0.3236818313598633
7310,tensor(1.6655),0.3569540977478027
7320,tensor(1.7319),0.369957685470581
7330,tensor(1.7530),0.3591115474700928
7340,tensor(1.6543),0.3456711769104004
7350,tensor(1.6641),0.3608894348144531
7360,tensor(1.7116),0.3546984195709228
7370,tensor(1.7302),0.3492910861968994
7380,tensor(1.7357),0.3422646522521972
7390,tensor(1.7116),0.3438436985015869
7400,tensor(1.7004),0.3416852951049804
7410,tensor(1.7475),0.3476183414459228
7420,tensor(1.6278),0.3342678546905517
7430,tensor(1.6817),0.7199130058288574
7440,tensor(1.7469),0.353912353515625
7450,tensor(1.7281),0.3472785949707031
7460,tensor(1.6636),0.3436391353607178
7470,tensor(1.6901),0.34511399269104
7480,tensor(1.7655),0.3495364189147949
7490,tensor(1.6712),0.3496572971343994
7500,tensor(1.6818),0.3466856479644775
7510,tensor(1.7205),0.3482444286346435
7520,tensor(1.6943),0.3430554866790771
7530,tensor(1.8468),0.3322112560272217
7540,tensor(1.7272),0.3390226364135742
7550,tensor(1.7516),0.3255410194396972
7560,tensor(1.7010),0.3583791255950928
7570,tensor(1.7091),0.3561489582061767
7580,tensor(1.7166),0.3376946449279785
7590,tensor(1.6833),0.3551065921783447
7600,tensor(1.7202),0.3468818664550781
7610,tensor(1.7448),0.3360500335693359
7620,tensor(1.7043),0.3533937931060791
7630,tensor(1.6851),0.3560500144958496
7640,tensor(1.7619),0.358809232711792
7650,tensor(1.7481),0.3305625915527344
7660,tensor(1.6373),0.353400707244873
7670,tensor(1.7496),0.360069990158081
7680,tensor(1.7444),0.3496747016906738
7690,tensor(1.7272),0.3519256114959717
7700,tensor(1.7637),0.3543267250061035
7710,tensor(1.7326),0.3379576206207275
7720,tensor(1.7318),0.3353374004364013
7730,tensor(1.7243),0.3404629230499267
7740,tensor(1.7282),0.3509337902069092
7750,tensor(1.6947),0.3604543209075928
7760,tensor(1.7164),0.3614528179168701
7770,tensor(1.7335),0.3482098579406738
7780,tensor(1.7227),0.342545747756958
7790,tensor(1.7028),0.362560510635376
7800,tensor(1.7134),0.3336384296417236
7810,tensor(1.7321),0.3522953987121582
7820,tensor(1.6640),0.3581442832946777
7830,tensor(1.7119),0.6758697032928467
7840,tensor(1.7409),0.3477606773376465
7850,tensor(1.7248),0.3605327606201172
7860,tensor(1.6941),0.3174784183502197
7870,tensor(1.6096),0.3244259357452392
7880,tensor(1.6786),0.3443787097930908
7890,tensor(1.6586),0.357020616531372
7900,tensor(1.6975),0.3161828517913818
7910,tensor(1.6376),0.3476574420928955
7920,tensor(1.6840),0.3473086357116699
7930,tensor(1.6534),0.3445467948913574
7940,tensor(1.6970),0.3547878265380859
7950,tensor(1.6826),0.3495075702667236
7960,tensor(1.6597),0.3574419021606445
7970,tensor(1.7405),0.3520896434783935
7980,tensor(1.6846),0.3360977172851562
7990,tensor(1.7534),0.3528428077697754
8000,tensor(1.6492),0.3442554473876953
8010,tensor(1.7242),0.3541131019592285
8020,tensor(1.7451),0.3510165214538574
8030,tensor(1.7073),0.351137638092041
8040,tensor(1.7568),0.3603386878967285
8050,tensor(1.6997),0.3477842807769775
8060,tensor(1.7018),0.3598430156707763
8070,tensor(1.6427),0.3479409217834472
8080,tensor(1.7299),0.3532862663269043
8090,tensor(1.7032),0.3436644077301025
8100,tensor(1.7231),0.3292078971862793
8110,tensor(1.6818),0.3323061466217041
8120,tensor(1.7566),0.3517401218414306
8130,tensor(1.7422),0.3538961410522461
8140,tensor(1.6731),0.3472523689270019
8150,tensor(1.6569),0.3437950611114502
8160,tensor(1.7256),0.3451521396636963
8170,tensor(1.6994),0.3384566307067871
8180,tensor(1.7373),0.3519909381866455
8190,tensor(1.7056),0.3373363018035888
8200,tensor(1.7421),0.3442842960357666
8210,tensor(1.7147),0.3518540859222412
8220,tensor(1.6215),0.7005362510681152
8230,tensor(1.6525),0.3439352512359619
8240,tensor(1.6957),0.3476989269256592
8250,tensor(1.6916),0.3531293869018554
8260,tensor(1.7200),0.3540441989898681
8270,tensor(1.7344),0.3408114910125732
8280,tensor(1.7142),0.3354408740997314
8290,tensor(1.7719),0.3272879123687744
8300,tensor(1.7079),0.3428282737731933
8310,tensor(1.6993),0.3111488819122314
8320,tensor(1.6738),0.3519713878631592
8330,tensor(1.6392),0.3533506393432617
8340,tensor(1.6728),0.3464770317077636
8350,tensor(1.6889),0.3386223316192627
8360,tensor(1.6824),0.3554775714874267
8370,tensor(1.7481),0.332705020904541
8380,tensor(1.7291),0.3508236408233642
8390,tensor(1.6875),0.3488824367523193
8400,tensor(1.6569),0.3419349193572998
8410,tensor(1.7413),0.3428876399993896
8420,tensor(1.8106),0.3544654846191406
8430,tensor(1.7259),0.3488411903381347
8440,tensor(1.7068),0.3457608222961426
8450,tensor(1.6909),0.3589429855346679
8460,tensor(1.7101),0.3544011116027832
8470,tensor(1.6555),0.3414390087127685
8480,tensor(1.6905),0.3435494899749756
8490,tensor(1.7017),0.3540067672729492
8500,tensor(1.6719),0.3553082942962646
8510,tensor(1.6983),0.3543496131896972
8520,tensor(1.7327),0.349625825881958
8530,tensor(1.6165),0.3578877449035644
8540,tensor(1.6439),0.3405241966247558
8550,tensor(1.7104),0.3541746139526367
8560,tensor(1.6926),0.3432626724243164
8570,tensor(1.7694),0.3425228595733642
8580,tensor(1.6978),0.3352768421173095
8590,tensor(1.7351),0.342813491821289
8600,tensor(1.6827),0.3128907680511474
8610,tensor(1.6648),0.7102091312408447
8620,tensor(1.6402),0.3526229858398437
8630,tensor(1.7014),0.3532211780548095
8640,tensor(1.7032),0.3505187034606933
8650,tensor(1.7409),0.3492090702056885
8660,tensor(1.7143),0.3522722721099853
8670,tensor(1.6504),0.345292329788208
8680,tensor(1.7068),0.3520209789276123
8690,tensor(1.7796),0.3371813297271728
8700,tensor(1.7021),0.3577163219451904
8710,tensor(1.6681),0.3592605590820312
8720,tensor(1.7469),0.3364131450653076
8730,tensor(1.6689),0.3475687503814697
8740,tensor(1.6993),0.3522655963897705
8750,tensor(1.6896),0.3574709892272949
8760,tensor(1.7278),0.3521008491516113
8770,tensor(1.7298),0.3510060310363769
8780,tensor(1.7522),0.3329718112945556
8790,tensor(1.7057),0.3376402854919433
8800,tensor(1.7877),0.3317461013793945
8810,tensor(1.7040),0.3513529300689697
8820,tensor(1.6692),0.3478493690490722
8830,tensor(1.6986),0.3136279582977295
8840,tensor(1.6563),0.346696138381958
8850,tensor(1.6840),0.3599972724914551
8860,tensor(1.6765),0.3474185466766357
8870,tensor(1.6432),0.344339370727539
8880,tensor(1.6500),0.3516936302185058
8890,tensor(1.7712),0.3536546230316162
8900,tensor(1.6792),0.3512575626373291
8910,tensor(1.7040),0.339975357055664
8920,tensor(1.6828),0.3479647636413574
8930,tensor(1.6871),0.330233097076416
8940,tensor(1.6622),0.3421580791473388
8950,tensor(1.6695),0.3516738414764404
8960,tensor(1.7528),0.3569989204406738
8970,tensor(1.6940),0.3499703407287597
8980,tensor(1.7456),0.3539588451385498
8990,tensor(1.7394),0.3593854904174804
9000,tensor(1.7238),0.7465741634368896
9010,tensor(1.6354),0.3578600883483886
9020,tensor(1.6714),0.3494033813476562
9030,tensor(1.6362),0.3470172882080078
9040,tensor(1.7915),0.3540017604827881
9050,tensor(1.6958),0.331357479095459
9060,tensor(1.7096),0.3457443714141845
9070,tensor(1.6663),0.354032039642334
9080,tensor(1.6681),0.3554775714874267
9090,tensor(1.7780),0.3575725555419922
9100,tensor(1.7002),0.3183877468109131
9110,tensor(1.6966),0.3603084087371826
9120,tensor(1.6571),0.3449513912200928
9130,tensor(1.6576),0.3564350605010986
9140,tensor(1.7069),0.3275656700134277
9150,tensor(1.6641),0.3579866886138916
9160,tensor(1.7179),0.3480610847473144
9170,tensor(1.6924),0.3532516956329345
9180,tensor(1.6644),0.3528187274932861
9190,tensor(1.6877),0.3523972034454345
9200,tensor(1.7148),0.3583731651306152
9210,tensor(1.7068),0.3568637371063232
9220,tensor(1.6777),0.3520715236663818
9230,tensor(1.6465),0.3546369075775146
9240,tensor(1.6831),0.356769323348999
9250,tensor(1.6422),0.3507657051086426
9260,tensor(1.7076),0.3525099754333496
9270,tensor(1.6803),0.354804515838623
9280,tensor(1.7018),0.346172571182251
9290,tensor(1.7152),0.3518435955047607
9300,tensor(1.7075),0.3515625
9310,tensor(1.6866),0.3427629470825195
9320,tensor(1.6983),0.3520553112030029
9330,tensor(1.7152),0.3591375350952148
9340,tensor(1.6843),0.3514764308929443
9350,tensor(1.7673),0.3550126552581787
9360,tensor(1.7080),0.3553829193115234
9370,tensor(1.6515),0.3481295108795166
9380,tensor(1.7159),0.3644239902496338
9390,tensor(1.6834),0.7207813262939453
9400,tensor(1.6598),0.3460693359375
9410,tensor(1.6472),0.351703405380249
9420,tensor(1.6334),0.3657224178314209
9430,tensor(1.6775),0.3583950996398926
9440,tensor(1.7149),0.3337128162384033
9450,tensor(1.7331),0.3356609344482422
9460,tensor(1.7488),0.3499519824981689
9470,tensor(1.7029),0.3541276454925537
9480,tensor(1.7318),0.3542501926422119
9490,tensor(1.7013),0.3554067611694336
9500,tensor(1.6349),0.3437957763671875
9510,tensor(1.7199),0.3549284934997558
9520,tensor(1.7168),0.3598074913024902
9530,tensor(1.6711),0.3487348556518554
9540,tensor(1.6737),0.3559489250183105
9550,tensor(1.6267),0.3505227565765381
9560,tensor(1.7054),0.3535339832305908
9570,tensor(1.7069),0.3428692817687988
9580,tensor(1.7167),0.3462107181549072
9590,tensor(1.7625),0.3519601821899414
9600,tensor(1.6911),0.3524587154388428
9610,tensor(1.6807),0.3625674247741699
9620,tensor(1.7296),0.3586564064025879
9630,tensor(1.6549),0.3591141700744629
9640,tensor(1.6937),0.3593511581420898
9650,tensor(1.6527),0.3537759780883789
9660,tensor(1.7380),0.3461530208587646
9670,tensor(1.6837),0.358828067779541
9680,tensor(1.6941),0.3571887016296386
9690,tensor(1.6668),0.3552684783935547
9700,tensor(1.6294),0.3563382625579834
9710,tensor(1.6878),0.3605046272277832
9720,tensor(1.6652),0.360213041305542
9730,tensor(1.6816),0.3571927547454834
9740,tensor(1.6495),0.3499951362609863
9750,tensor(1.7551),0.3451261520385742
9760,tensor(1.6675),0.3550384044647217
9770,tensor(1.6596),0.360365629196167
